location_type,parent_station,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_timezone,stop_url,wheelchair_boarding,zone_id
0,,265202,,235,40.445579,17.916973,Sandonaci - Via S. Pancrazio n°128 - Direzione S. Pancrazio,,,,
0,,261201,,236,40.481121,18.001316,San Pietro V.co - Viale degli Studi - Istituto Commerciale,,,,
0,,203802,,237,40.815323,17.407382,Pezze di Greco - Corso Nazionale - n°10,,,,
0,,269101,,238,40.467206,17.741578,Torre S. Susanna - Via San Rocco n°48,,,,
0,,260502,,239,40.486395,18.048682,Torchiarolo - Via Brindisi n°54,,,,
0,,206602,,240,40.721384,17.577149,Ostuni - Via Giovanni XXIII - Distr. IP,,,,
0,,202602,,241,40.724802,17.543778,Ostuni - C.da Vallegna - Direzione Cisternino,,,,
0,,221301,,242,40.65352,17.707771,San Vito dei N.nni - Via San Donato - Chiesa di S. Francesco,,,,
0,,256509,,243,40.549718,17.710431,Latiano - Via Papa Giovanni XXIII,,,,
0,,281302,,244,40.644662,17.549385,SP581 -  S.Mich Cegl - C.da Casamassima - Dir. Ceglie,,,,
0,,241202,,245,40.528278,17.578634,Francavilla F.na - Via S. Francesco n°152,,,,
0,,274302,,246,40.645801,17.902635,Brindisi - Villa Gigante - Direzione S. Vito,,,,
0,,264301,,247,40.473699,17.970275,Cellino S. Marco - Via Amalfi n° 5,,,,
0,,127501,,248,40.564235,17.814904,Mesagne - Via Indipendenza n.25,,,,
0,,245901,,249,40.50037,17.644011,Oria - Piazza Lama n°30,,,,
0,,274201,,250,40.647971,17.866803,SS16 S.Vito Br -  Battaglione S. Marco - Direzione Brindisi,,,,
0,,260802,,251,40.487784,18.000519,San Pietro V.co - Via P. Amedeo - N. 52,,,,
0,,125001,,252,40.64365,17.99088,Brindisi - Enichem - Capolinea,,,,
0,,219902,,253,40.629731,17.660398,SP581 - Ctd Cuengo - Direzione San Michele,,,,
0,,218002,,254,40.643445,17.536908,SP581 - Contrada Petrelli  Dir. Ceglie,,,,
0,,118402,,255,40.549976,17.807361,Mesagne - Via Foggia - civico 45,,,,
0,,114401,,256,40.63453,17.97124,Brindisi - Viale E. Fermi - Progresso e Lavoro - Dir. Z.I.,,,,
0,,243801,,257,40.53261,17.587378,Francavilla F.na - Via S. Lorenzo n°85,,,,
0,,268801,,258,40.448145,17.923879,Sandonaci - Largo Costantini n°9,,,,
0,,217802,,259,40.644857,17.520942,Ceglie M.ca - Via Francavilla,,,,
0,,114901,,260,40.63391,17.97786,Brindisi - Via per Pandi - Mobil Plastic,,,,
0,,114602,,261,40.63965,17.97902,Brindisi - Viale E. Fermi - Enel - Direzione Z.I.,,,,
0,,241101,,262,40.529185,17.576649,Francavilla F.na - Via Settembrini n°1,,,,
0,,217801,,263,40.644491,17.521199,Ceglie M.ca - Via Francavilla - Di Fronte al n. 26,,,,
0,,220201,,264,40.623429,17.634699,San Michele S.no - Via Duca d'Aosta - n°201,,,,
0,,268601,,265,40.463855,17.735055,Torre S. Susanna - Via Oria - Carabinieri - Di fronte,,,,
0,,127302,,266,40.64413,17.98865,Brindisi - Viale E. Fermi - Himont - Direzione Z.I.,,,,
0,,219301,,267,40.630608,17.634897,San Michele S.no - Via Leopardi n°6,,,,
0,,205102,,268,40.728054,17.573333,Ostuni - Via Rodio - Dist. Fina,,,,
0,,267301,,269,40.436328,17.734272,Erchie - Via Roma - Comune ,,,,
0,,211801,,270,40.697379,17.585889,Ostuni - Ristorante Il Silenzio - Direzione S. Michele,,,,
0,,118501,,271,40.5533666,17.8072966,Mesagne - Via Torre S.Susanna - civ.197 (Chiesa),,,,
0,,101601,,272,40.627868,17.935545,Brindisi - Viale A.Moro - Magistrale,,,,
0,,260902,,273,40.484976,18.001539,San Pietro V.co - Via Lecce N. 136 - Distr. Agip,,,,
0,,216301,,274,40.679386,17.685109,Carovigno - Carbrun - Direzione S. Vito,,,,
0,,206601,,275,40.721344,17.576957,Ostuni - Via Giovanni XXIII (di fr. IP),,,,
0,,223701,,276,40.657129,17.725854,SS16 S.Vito Br - Ctd San Gioacchino - Dir. Brindisi,,,,
0,,261601,,277,40.48509,17.990679,San Pietro V.co - Via Cellino n° 150,,,,
0,,128901,,278,40.637882,17.93858,Brindisi - Via C. Colombo 130,,,,
0,,101902,,279,40.626012,17.929007,Brindisi - Via Cattaneo - Direzione Centro,,,,
0,,720301,,280,40.630964,17.627856,San Michele S.no - Via Italia,,,,
0,,101602,,281,40.627718,17.934619,Brindisi - Viale A.Moro di Fr. Magistrale,,,,
0,,261002,,282,40.48273,18.003345,San Pietro V.co - Via Lecce n° 201,,,,
0,,101501,,283,40.629801,17.938807,Brindisi - Viale A. Moro - Cavalcavia De Gasperi,,,,
0,,242002,,284,40.525924,17.588454,Francavilla F.na - Via S. Francesco - Villetta,,,,
0,,260302,,285,40.482296,18.050314,Torchiarolo - Via Leopardi - Inc. Via Kennedy - Di Fronte,,,,
0,,246202,,286,40.502501,17.645871,Oria - Via Latiano n°110,,,,
0,,246504,,287,40.547569,17.718614,Latiano - Via L.Einaudi n°38,,,,
0,,114702,,288,40.63665,17.97455,Brindisi - Viale E. Fermi - Rondò - Dir. Z.I. - di fr. Palma,,,,
0,,212401,,289,40.658418,17.601128,Ostuni - C.da Musone - Direzione S. Michele,,,,
0,,209701,,290,40.704688,17.502222,Ostuni - C.da Cervarolo - Fermata 1 - Direzione Martina,,,,
0,,216201,,291,40.681471,17.683009,Carovigno - C.da Fornace - Direzione S. Vito,,,,
0,,261301,,292,40.4837,18.001039,San Pietro V.co - Via S. Antonio 103,,,,
0,,210301,,293,40.715193,17.47633,Ostuni - C.da Cavallerizza - Scuole - Direzione Cisternino,,,,
0,,106602,,294,40.64545,17.936128,Brindisi - Casale - Via Ruta - Via Amalfi2,,,,
0,,211002,,295,40.695769,17.445271,Ostuni - C.da Geremia - Direzione Ostuni,,,,
0,,256508,,296,40.549324,17.711446,Latiano - Via Cotrino n°36,,,,
0,,208202,,297,40.724933,17.587392,SS16 Car Ost -  Ex Istituto Salesiani - Di fronte,,,,
0,,216401,,298,40.675662,17.688841,Carovigno - C.da Matteo Pati - Direzione S. Vito,,,,
0,,212102,,299,40.676969,17.592635,Ostuni - C.da Madonna dei Fiori - Direzione Ostuni,,,,
0,,118902,,300,40.5599366,17.8004483,Mesagne - Via Marconi civ. 147 (di fr. Carab.),,,,
0,,101701,,301,40.626739,17.932664,Brindisi - Viale A.Moro - Di Fr. Hotel Mediterraneo,,,,
0,,114402,,302,40.63474,17.97136,Brindisi - Viale E.Fermi - Progresso e Lavoro - Direzione Br,,,,
0,,222102,,303,40.65994,17.704909,San Vito dei N.nni - Via Carovigno - Dist. IP - Dir. Carovig,,,,
0,,265203,,304,40.444686,17.921149,Sandonaci - Via  Foscolo incrocio Cimitero dir.Cellino,,,,
0,,221101,,305,40.652979,17.701112,San Vito dei N.nni - Via Francavilla n. 20,,,,
0,,264402,,306,40.475755,17.965493,Cellino S. Marco - Via Genova - n°57,,,,
0,,103801,,307,40.625475,17.916341,Brindisi - Ospedale Perrino,,,,
0,,209102,,308,40.71766,17.56257,Ostuni - C.da Camera - Direzione Ostuni,,,,
0,,274001,,309,40.649621,17.844438,SS16 S.Vito Br - Base Nato - Direzione Brindisi,,,,
0,,242601,,310,40.5295,17.586497,Francavilla F.na - Via Baracca n°53,,,,
0,,114502,,311,40.63016,17.96422,Brindisi - Viale E.Fermi - Taf - Direzione Brindisi,,,,
0,,115302,,312,40.6316,17.97503,Brindisi - Via Macaluso Direzione Sede,,,,
0,,264102,,313,40.477458,17.97803,Cellino S. Marco - Via Prov. S. Pietro - n°103 - Dir. Sand,,,,
0,,224102,,314,40.654811,17.76372,SS16 S.Vito Br - Chiesa S. Antonio - Dir. S. Vit,,,,
0,,217305,,315,40.640577,17.512793,Ceglie M.ca - Via Montevicoli,,,,
0,,224301,,316,40.65285,17.792764,SS16 S.Vito Br - Distr. Pennetta - Dir. Brindisi,,,,
0,,118201,,317,40.551704,17.814561,Mesagne - Via Antonucci - Scuole El.Falcone,,,,
0,,115103,,318,40.623295,18.001688,Brindisi - Ittica Sud,,,,
0,,260901,,319,40.484976,18.001539,San Pietro V.co - Via Lecce n°136,,,,
0,,245602,,320,40.493576,17.652781,Oria - Via Torre S. Susanna 239,,,,
0,,204001,,321,40.811867,17.41493,Pezze di Greco - Corso Nazionale - n°255,,,,
0,,10682,,322,40.641386,17.928477,Brindisi - Via Ciciriello - Direzione Casale,,,,
0,,264801,,323,40.47127,17.964964,Cellino S. Marco - Piazza Mercato,,,,
0,,246501,,324,40.550163,17.714294,Latiano - S. P. 71 - Santuario Cotrino - Dir. Latiano,,,,
0,,256511,,325,40.555279,17.71121,Latiano - Via Martin Luter King n°179,,,,
0,,225202,,326,40.656606,17.734581,SS16 S.Vito Br - Cda Giannaricchiella dir. San Vito,,,,
0,,266905,,327,40.439325,17.736853,Erchie - Via Savoia (scuole element.),,,,
0,,204701,,328,40.748925,17.554472,Ostuni - SS 16 - Deposito STP - Direzione Ostuni,,,,
0,,209801,,329,40.705648,17.505446,Ostuni - C.da Cervarolo - Fermata 2 - Direzione Martina,,,,
0,,201302,,330,40.772182,17.446157,Cisternino - S. P. 9 - Contrada Monte Pizzuto - dir. Cistern,,,,
0,,220502,,331,40.608102,17.646881,San Michele S.no - Masseria S. Giacomo - Direzione S. Michel,,,,
0,,300701,,332,40.561098,18.009946,Brindisi - Centrale Enel,,,,
0,,275502,,333,40.64813,17.86664,Brindisi - Statale 16 - Brancasi - Dir. S. Vito,,,,
0,,211101,,334,40.696376,17.41756,Ostuni - C.da Galante - Direzione Martina,,,,
0,,210502,,335,40.696189,17.482887,Ostuni - SP14 - Incrocio Villaggio degli Ulivi - Dir. Ostuni,,,,
0,,208201,,336,40.724933,17.587392,Ostuni - SS 16 - Ex Istituto Salesiani -,,,,
0,,246402,,337,40.508871,17.658233,Oria - S. P. 71 Oria - Latiano - Direzione Oria,,,,
0,,220501,,338,40.607817,17.647267,San Michele S.no - Masseria S. Giacomo - Direzione Francav,,,,
0,,118001,,339,40.555201,17.811089,Mesagne - Via S.Donaci - civ.46 (Ospedale),,,,
0,,211702,,340,40.706532,17.580233,Ostuni - C.da Molillo - Direzione Ostuni,,,,
0,,246902,,341,40.55168,17.717587,Latiano - Piazza Bartolo Longo n°46 - Dir. Francavilla-Oria,,,,
0,,264602,,342,40.469545,17.960729,Cellino S. Marco - Via Ginosa di fr. n°9,,,,
0,,265702,,343,40.422815,17.840921,San Pancrazio S.no - Via Mesagne 139 - Dir. S. Pancrazio,,,,
0,,265602,,344,40.418112,17.832524,San Pancrazio S.no - Via Taranto n°32 - dir. Erchie,,,,
0,,217201,,345,40.643446,17.513678,Ceglie M.ca - Via Crispi n°65,,,,
0,,210001,,346,40.700975,17.492324,Ostuni - C.da Chiobbica - Direzione Martina F.,,,,
0,,26221,,347,40.49482,17.990885,San Pietro V.co - Circonv.ang. via De Gasperi dir.Cellino,,,,
0,,208602,,348,40.722256,17.601497,SS16 Car Ost -  C.da S. Caterina - Direzione Ostuni,,,,
0,,751601,,349,40.465196,17.744673,Torre S. Susanna - Via Papa Giovanni XXIII N.15,,,,
0,,220701,,350,40.64461,17.648531,SP581 -  S.Mich Ceg - Parco Monsignore  - Direzione S. Vito,,,,
0,,209901,,351,40.704827,17.362995,Ostuni - S.P. 14 - Incrocio Cisternino-Ceglie - Dir. Martina,,,,
0,,245601,,352,40.493839,17.651659,Oria - Via Torre S. Susanna 230,,,,
0,,281301,,353,40.640958,17.584848,SP581 -  S.Mich Cegl - C.da Casamassima - Dir.S.Michele,,,,
0,,201501,,354,40.796744,17.446268,Cisternino - S. P. 9 - Incrocio SS 16 - Dir. Cisternino ,,,,
0,,202102,,355,40.730752,17.490451,Ostuni - C.da Sangalera- Direzione Cisternino,,,,
0,,127901,,356,40.56184,17.802921,Mesagne - Via Carmine,,,,
0,,210101,,357,40.708542,17.487078,Ostuni - C.da Chiobbica - Cappella - Direzione Cisternino,,,,
0,,100701,,358,40.636435,17.939353,Brindisi - Via C. Colombo - Porta Mesagne,,,,
0,,205001,,359,40.727525,17.570731,Ostuni - Largo Falcone,,,,
0,,205101,,360,40.728054,17.573055,Ostuni - Via Rodio - S. Media Barnaba,,,,
0,,103101,,361,40.625808,17.928514,Brindisi - Viale S.G.Bosco - Sc.Media M.Pacuvio,,,,
0,,269701,,362,40.455084,17.735935,Torre S. Susanna - Via Prov. per Erchie n°119 dir. Torre,,,,
0,,202302,,363,40.726914,17.515694,Ostuni - C.da Badessa - Direzione Cisternino,,,,
0,,247201,,364,40.552565,17.72022,Latiano - S. P. 45 Latiano-Mesagne - n°40 - Dir. Mesagne,,,,
0,,115401,,365,40.63384,17.97314,Brindisi - Via Corbino - M.C.T.C.,,,,
0,,264401,,366,40.475755,17.965493,Cellino S. Marco - Via Genova - di fr. n°57,,,,
0,,269801,,367,40.462316,17.736152,Torre S. Susanna - Via Prov. per Erchie n°80,,,,
0,,217501,,368,40.647428,17.510862,Ceglie M.ca - Via Petracca n°35,,,,
0,,240901,,369,40.532738,17.575444,Francavilla F.na - Via Renato Imperiali n°103,,,,
0,,118002,,370,40.5555383,17.8106683,Mesagne - Via S.Donaci - civ.37,,,,
0,,205201,,371,40.722778,17.578611,Ostuni - Viale dello Sport,,,,
0,,211602,,372,40.704867,17.363366,Ostuni - S.P. 14 - Incrocio per Ceglie - Direzione Ostuni,,,,
0,,106601,,373,40.645509,17.936944,Brindisi - Casale - Via Ruta - Via Amalfi1,,,,
0,,223802,,374,40.65668,17.734629,SS16 S.Vito Br - Ctd Lamaferrara - Dir. S. Vito,,,,
0,,203701,,375,40.851967,17.385913,Fasano - Stazione FF.SS.,,,,
0,,119701,,376,40.557355,17.809362,Mesagne - Via Melissa Bassi - civ. 14,,,,
0,,266802,,377,40.427656,17.73745,Erchie - Via Stazione n°91 dir Erchie,,,,
0,,265402,,378,40.421028,17.848053,San Pancrazio S.no - Via Sandonaci 137 - Dir. S. Pancrazio,,,,
0,,212201,,379,40.670277,17.597559,Ostuni - C.da Falghero - Direzione S. Michele,,,,
0,,245401,,380,40.496515,17.643827,Oria - Piazza Lorch n°32,,,,
0,,239402,,381,40.560737,17.490423,Villa Castelli - C.da Antoglia - Direzione Villa Castelli,,,,
0,,223801,,382,40.656596,17.734567,SS16 S.Vito Br - Ctd Lamaferrara - Dir. Brindisi,,,,
0,,264601,,383,40.469545,17.960729,Cellino S. Marco - Via Ginosa n°9,,,,
0,,206301,,384,40.726943,17.577228,Ostuni - Piazza Italia - Di fronte Pessina,,,,
0,,200701,,385,40.745746,17.430692,Cisternino - Circonvallazione incrocio Monti,,,,
0,,201001,,386,40.76264,17.422968,Cisternino - S. P. 9 - incrocio Caranna - dir. SS16,,,,
0,,223901,,387,40.6562,17.740701,SS16 S.Vito Br - Resort dei N.nni - Dir. Brindisi,,,,
0,,211202,,388,40.699572,17.404274,Ostuni - C.da Ferri - Direzione Ostuni,,,,
0,,242501,,389,40.52707,17.588301,Francavilla F.na - Via Cap. di Castri - n°77,,,,
0,,211802,,390,40.697511,17.585896,Ostuni - Ristorante Il Silenzio - Direzione Ostuni,,,,
0,,274203,,391,40.648019,17.869104,Brindisi - Battaglione S. Marco - Ferm. Esterna,,,,
0,,212502,,392,40.646587,17.607562,Ostuni - C.da Natalicchio - Direzione Ostuni,,,,
0,,264901,,393,40.445991,17.924167,Sandonaci - Via A. Diaz n° 62,,,,
0,,101702,,394,40.626827,17.932671,Brindisi - Viale A.Moro -Hotel Mediterraneo,,,,
0,,10681,,395,40.641376,17.928527,Brindisi - Via Ciciriello - Circolo Tennis,,,,
0,,209101,,396,40.717663,17.562494,Ostuni - C.da Camera - Direzione Martina,,,,
0,,105602,,397,40.645034,17.933449,Brindisi - Via Brin - Distributore Collegio Navale,,,,
0,,208901,,398,40.719061,17.610889,Ostuni - Casa Rurale - Direzione Carovigno,,,,
0,,210202,,399,40.717008,17.471657,Ostuni - C.da Cavallerizza  - Direzione Ceglie,,,,
0,,209502,,400,40.707515,17.526295,Ostuni - C.da Lacertosa - Direzione Ostuni,,,,
0,,215301,,401,40.702499,17.661388,Carovigno - Corso Umberto di fr. Standa - Dir. S. Vito,,,,
0,,100801,,402,40.637183,17.938453,Brindisi - Via De' Carpentieri,,,,
0,,119402,,403,40.56335,17.797607,Mesagne - Via Vignola - Fermata 1^ - difronte civ.3,,,,
0,,140202,,404,40.559534,17.795721,Mesagne - Via Marconi 209,,,,
0,,242301,,405,40.529121,17.606107,Francavilla F.na - Via Latiano - Direzione Latiano,,,,
0,,222801,,406,40.658018,17.711383,San Vito dei N.nni - Via Brindisi - Giornalaio,,,,
0,,210901,,407,40.696173,17.451444,Ostuni - C.da Grotte di Figazzano - Direzione Martina,,,,
0,,204801,,408,40.732504,17.569135,Ostuni - SS 16 - N. 249 - Direzione Ostuni,,,,
0,,215701,,409,40.710512,17.657497,Carovigno - Via S. Sabina n°278 -  dir. Ostuni,,,,
0,,204101,,410,40.791399,17.460337,Speziale - Via Lecce,,,,
0,,218001,,411,40.643331,17.536997,Ceglie M.ca - Contrada Petrelli - SS 581 - Dir. S. Michele,,,,
0,,219701,,412,40.630478,17.635271,San Michele S.no - Via Vittorio Veneto n. 86,,,,
0,,247101,,413,40.55314,17.724434,Latiano - Via della Libertà n°46 - Dir. Mesagne,,,,
0,,201401,,414,40.788353,17.451212,Cisternino - S. P. 9 - Incrocio Speziale - dir. SS16,,,,
0,,11082,,415,40.644477,17.931516,Brindisi - Via N. Brandi - Ist. Prof. per il Commercio,,,,
0,,204401,,416,40.782496,17.477332,Montalbano - Via XXIV Maggio n°30,,,,
0,,208501,,417,40.720857,17.605875,Ostuni - Shabuya - Direzione Ostuni,,,,
0,,211201,,418,40.699897,17.403845,Ostuni - C.da Ferri - Direzione Martina,,,,
0,,211902,,419,40.696055,17.587096,Ostuni - C.da Picoco - Direzione Ostuni,,,,
0,,215102,,420,40.706112,17.653055,Carovigno - Via S. Sabina - 341,,,,
0,,260202,,421,40.480532,18.052045,Torchiarolo - Via Leopardi - Di fronte Incrocio Via Isonzo,,,,
0,,211302,,422,40.701471,17.393679,Ostuni - Limite di Provincia - Direzione Ostuni,,,,
0,,273701,,423,40.503979,17.198119,Taranto - Portineria ISE,,,,
0,,103002,,424,40.627457,17.9252,Brindisi - Piazza Curtatone - Direzione S. Chiara,,,,
0,,201902,,425,40.738212,17.471068,Casalini - Via Brindisi n°94 - Direzione Cisternino,,,,
0,,218101,,426,40.643493,17.573422,Ceglie M.ca - Contrada Cappella - SS 581 - Dir. S. Michele,,,,
0,,217601,,427,40.64792,17.511841,Ceglie M.ca - Via Petracca n°13,,,,
0,,260201,,428,40.480532,18.052045,Torchiarolo - Via Leopardi - Incrocio Via isonzo,,,,
0,,115002,,429,40.62897,17.98052,Brindisi - Viale E. Fermi - di fronte Alfer,,,,
0,,125002,,430,40.63021,17.975,Brindisi - Salver,,,,
0,,245104,,431,40.49322,17.65222,Oria - Viale Grande Europa,,,,
0,,200802,,432,40.752243,17.425121,Cisternino - S. P. 9 - Dir. Cisternino Edil SGS,,,,
0,,261702,,433,40.487525,17.995,San Pietro V.co - Via Mesagne 1,,,,
0,,10103,,434,40.625803,17.961193,Brindisi - Break24,,,,
0,,224502,,435,40.651943,17.818056,SS16 S.Vito Br - Casa Cantoniera - Dir. S. Vito,,,,
0,,223702,,436,40.657164,17.726869,SS16 S.Vito Br - Ctd San Gioacchino - Dir. S. Vito,,,,
0,,205801,,437,40.721942,17.576665,Ostuni - Via D. Cerignola - di fronte n.20,,,,
0,,260601,,438,40.487897,18.00451,San Pietro V.co - Via Torchiarolo  - Dir. Torch,,,,
0,,203901,,439,40.813016,17.412211,Pezze di Greco - Corso Nazionale - n°125,,,,
0,,204601,,440,40.773524,17.499785,Montalbano - Contrada Fontevecchia - Direzione Ostuni,,,,
0,,266904,,441,40.432929,17.738324,Erchie - Via Michelangelo,,,,
0,,222301,,442,40.658358,17.705942,San Vito dei N.nni - Via Annunziata n°7,,,,
0,,115601,,443,40.625,17.968282,Brindisi - Via Ferraris - Doriano,,,,
0,,117602,,444,40.563339,17.811944,Mesagne - Via Brindisi 111 dir. Mesagne,,,,
0,,275501,,445,40.64811,17.86716,SS16 S.Vito Br - Brancasi - Dir. Brindisi,,,,
0,,203501,,446,40.839894,17.376655,Fasano - Ipermercato Conforama dir. Savelletri,,,,
0,,113901,,447,40.628869,17.948114,Brindisi - Viale Arno - Cimitero,,,,
0,,264002,,448,40.473036,17.960017,Cellino S. Marco - Via Mascagni - dir. Sandonaci,,,,
0,,115202,,449,40.63239,17.97766,Brindisi - Via Macaluso - Direzione Sede,,,,
0,,202701,,450,40.726767,17.55455,SP17 - C.da Campanile - Direzione Ostuni,,,,
0,,222001,,451,40.664322,17.700342,San Vito dei N.nni - S. S. 16 - Inc Viale ONU - Dir. S.Vito,,,,
0,,260401,,452,40.484364,18.048129,Torchiarolo - Via Leopardi - Incrocio Via Caneva,,,,
0,,211601,,453,40.704851,17.363176,Ostuni - S.P. 14 - Incrocio per Ceglie - Direzione Martina,,,,
0,,273801,,454,40.511547,17.22153,Taranto - Portineria Belleli,,,,
0,,239502,,455,40.558332,17.500936,Villa Castelli - C.da Tagliavanti - Direzione Villa Castelli,,,,
0,,140101,,456,40.5585033,17.807965,Mesagne - Via Manfredi Svevo (Tabaccaio),,,,
0,,246401,,457,40.50887,17.658233,Oria - S. P. 71 Oria - Latiano - Direzione Latiano,,,,
0,,300101,,458,40.62577,17.924339,Brindisi - Viale Porta Pia,,,,
0,,267401,,459,40.440915,17.734917,Erchie - Via Gorizia,,,,
0,,202802,,460,40.728242,17.564305,Ostuni - incr. ITIS - Direzione Cisternino,,,,
0,,118601,,461,40.555687,17.807536,Mesagne - Via Arco Ferraro - civ. 18,,,,
0,,216202,,462,40.681515,17.683117,SS16 S.Vito Car - C.da Fornace - Direzione Carovigno,,,,
0,,216402,,463,40.68222,17.682501,SS16  C.da Matteo Pati - Direzione Carovigno ( Stura),,,1,
0,,224302,,464,40.653025,17.791481,SS16 S.Vito Br - Distr. Pennetta - Dir. S. Vito,,,,
