location_type,parent_station,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_timezone,stop_url,wheelchair_boarding,zone_id
0,,101502,,465,40.630027,17.938728,Brindisi - Viale A. Moro - Scuola Media Marzabotto,,,,
0,,261401,,466,40.481728,17.998956,San Pietro V.co - Via Rizzo n°116,,,,
0,,222002,,467,40.664322,17.700342,San Vito dei N.nni - S. S. 16 - Inc. Viale ONU - Dir. Carovi,,,,
0,,217901,,468,40.644188,17.517729,Ceglie M.ca - Ospedale Neurolesi e Motolesi,,,,
0,,121801,,469,40.637439,17.93155,Brindisi - Via Prov. S. Vito - Civ. 86,,,,
0,,260101,,470,40.480546,18.05522,Torchiarolo - Via C. Colombo - Capolinea-Villetta Padre Pio,,,,
0,,242202,,471,40.526403,17.592585,Francavilla F.na - Via De Reggio - n. 69 - Dir. Francavilla,,,,
0,,209702,,472,40.704688,17.502222,Ostuni - C.da Cervarolo - Fermata 1 - Direzione Ostuni,,,,
0,,135001,,473,40.625499,17.927143,Brindisi - Via Bezzecca,,,,
0,,201402,,474,40.787858,17.45078,Cisternino - S. P. 9 - Incrocio Speziale - Dir. Cisternino,,,,
0,,11061,,475,40.628088,17.947165,Brindisi - Via Prov. per Lecce - Cimitero,,,,
0,,222601,,476,40.65644,17.707559,San Vito dei N.nni - Via Mesagne - Chiesa Madre,,,,
0,,215202,,477,40.704723,17.654444,Carovigno - Corso Umberto 47 distr. AGIP direz Ostuni,,,1,
0,,211102,,478,40.69637,17.418128,Ostuni - C.da Galante - Direzione Ostuni,,,,
0,,223902,,479,40.656347,17.739653,SS16 S.Vito Br - Resort dei N.nni - Dir. S. Vito,,,,
0,,10201,,480,40.645053,17.937773,Brindisi - Via Napoli,,,,
0,,247202,,481,40.55232,17.719355,Latiano - S. P. 45 Latiano-Mesagne n°41 - Dir. Latiano,,,,
0,,201701,,482,40.733178,17.485226,SP17 - Cisternino  - Contrada Donna Pasqua - Dir. Ostuni,,,,
0,,243401,,483,40.531352,17.600358,Francavilla F.na - Via Abbadessa 87,,,,
0,,221201,,484,40.65449,17.703171,San Vito dei N.nni - Largo S. Antonio n°16,,,,
0,,120001,,485,40.5576433,17.8140333,Mesagne - Via Maia Materdona - Fermata 1^ - civ.50,,,,
0,,215001,,486,40.705546,17.342274,Martina Franca - Viale Europa - Capolinea,,,,
0,,210902,,487,40.696173,17.451444,Ostuni - C.da Grotte di Figazzano - Direzione Ostuni,,,,
0,,218201,,488,40.641376,17.578656,Ceglie M.ca - Cotrada Faddocchia - SS 581 - Dir. S. Michele,,,,
0,,240702,,489,40.623596,17.931463,Francavilla F.na - Pretura,,,,
0,,21701,,490,40.638001,17.517207,Ceglie M.ca - Via Emilio Notte - Capolinea,,,,
0,,208702,,491,40.717137,17.617019,SS16 Car Ost -  C.da Passaturo - Direzione Ostuni,,,,
0,,201801,,492,40.726404,17.501536,SP17 - Cisternino - Contrada Buongiorno - Dir. Ostuni,,,,
0,,264702,,493,40.468924,17.960203,Cellino S. Marco - Via Martiri F.Ardeatine di fronte al n°7,,,,
0,,217701,,494,40.650272,17.510484,Ceglie M.ca - Via Martina  - n°106 - Distr. Esso,,,,
0,,300201,,495,40.640485,17.925515,Brindisi - Via Prov. San Vito - Conad - Direzione Brindisi,,,,
0,,222702,,496,40.652429,17.710808,San Vito dei N.nni - Via Milo - Q8,,,,
0,,224001,,497,40.656195,17.740703,SS16 S.Vito Br - Km 899 - Villa Lidia - Dir. Br,,,,
0,,245102,,498,40.499798,17.638897,Oria - Via Francavilla  n°40,,,,
0,,266901,,499,40.432325,17.735729,Erchie - Via Stazione n°2,,,,
0,,209402,,500,40.708534,17.520811,Ostuni - C.da Fumarola - Direzione Ostuni,,,,
0,,204802,,501,40.731879,17.570052,Ostuni - SS 16 - N. 202 - Direzione Fasano,,,,
0,,201702,,502,40.733319,17.484731,SP17 - Cisternino - Contrada Donna Pasqua - Dir. Cisterni,,,,
0,,246301,,503,40.504565,17.649691,Oria - Via Latiano n°233b,,,,
0,,221501,,504,40.656658,17.712757,San Vito dei N.nni - Via Fra Giacomo,,,,
0,,103402,,505,40.623874,17.927554,Brindisi - Viale Togliatti - Tribunale,,,,
0,,240701,,506,40.53404,17.578418,Francavilla F.na - Via Villa Castelli - Pretura - N. 7,,,,
0,,273601,,507,40.513199,17.221204,Taranto - Portineria Tubificio,,,,
0,,246001,,508,40.499718,17.639095,Oria - Via F. Ciriaco n°49,,,,
0,,208401,,509,40.72297,17.599221,Ostuni - Telcom - Direzione Carovigno,,,,
0,,720101,,510,40.632226,17.6294,San Michele S.no - Via N.Sauro,,,,
0,,208402,,511,40.722998,17.599458,SS16 Car Ost - Telcom - Direzione Ostuni,,,,
0,,208301,,512,40.72425,17.59535,Ostuni - Villa Specchia - Direzione Carovigno,,,,
0,,118801,,513,40.5573,17.801798,Mesagne - Via Romagna- civ. 14,,,,
0,,219501,,514,40.633101,17.632586,San Michele S.no - Via della Repubblica n°5,,,,
0,,239202,,515,40.581373,17.475846,Villa Castelli - Chiesa Nuova n. 20,,,,
0,,245201,,516,40.498122,17.639733,Oria - Via  D'Oria,,,,
0,,220901,,517,40.637716,17.687614,SP48 -  S.Vito S.Mich - Mass Pigne - Direzione S. Vito,,,,
0,,262001,,518,40.49859,17.99156,San Pietro V.co - Piazza Madonna dei Fiori,,,,
0,,268901,,519,40.468151,17.722981,Torre S. Susanna - S. P. 82 - Torre-Oria - Dir. Oria,,,,
0,,217302,,520,40.645246,17.508861,Ceglie M.ca - Via Matteotti - Chiesa S. Lorenzo,,,,
0,,217602,,521,40.648001,17.512065,Ceglie M.ca - Via Petracca n°12,,,,
0,,274401,,522,40.647358,17.700706,SP48 - Cimitero S.Vito - Direzione S. Vito,,,,
0,,202702,,523,40.726848,17.554352,Ostuni - C.da Campanile - Direzione Cisternino,,,,
0,,119601,,524,40.561469,17.797582,Mesagne - Piazza Raffaello - Capolinea,,,,
0,,209601,,525,40.707742,17.513043,Ostuni - C.da Ciola - Direzione Martina,,,,
0,,202301,,526,40.7267,17.518808,SP17 C.da Badessa - Direzione Ostuni,,,,
0,,265201,,527,40.445534,17.917154,Sandonaci - Via S. Pancrazio n° 107 - Dir. Sandonaci,,,,
0,,203402,,528,40.835843,17.362512,Fasano - Via Garibaldi 78 - Dir. Fasano,,,,
0,,274101,,529,40.648861,17.855056,SS16 S.Vito Br -  Boschetto - Direzione Brindisi,,,,
0,,246901,,530,40.551562,17.717629,Latiano - Piazza Bartolo Longo  n°11 - Dir. Mesagne,,,,
0,,212302,,531,40.663398,17.599834,Ostuni - Masseria Boccadoro - Direzione Ostuni,,,,
0,,209902,,532,40.704729,17.362915,Ostuni - S.P. 14 - Incrocio Cisternino-Ceglie - Dir. Ostuni,,,,
0,,224201,,533,40.654016,17.774402,SS16 S.Vito Br - Rotonda per Serranova - Dir.Brindis,,,,
0,,260402,,534,40.484364,18.048129,Torchiarolo - Via Leopardi - Incrocio Via Caneva - Di Fronte,,,,
0,,246502,,535,40.550302,17.714113,Latiano - S. P. 71 - Santuario Cotrino - Dir. Oria,,,,
0,,206502,,536,40.726357,17.579347,Ostuni - Via Giovanni XXIII - Distr. Esso,,,,
0,,220302,,537,40.617688,17.636431,San Michele S.no - Ctd Agnisdei - Direzione S. Michele,,,,
0,,269501,,538,40.457259,17.736043,Torre S. Susanna - Via Prov per Erchie n°115,,,,
0,,222802,,539,40.658018,17.711383,San Vito dei N.nni - Via Brindisi n°130 - di fr. Giornalaio,,,,
0,,200101,,540,40.74132,17.429876,Cisternino - Via Domenico Cirillo 36,,,,
0,,27451,,541,40.506037,17.228255,Taranto - Vestas,,,,
0,,266903,,542,40.429383,17.738482,Erchie - Via Paisiello (campo sportivo),,,,
0,,103102,,543,40.62561,17.92842,Brindisi - Viale S.G.Bosco - di fr. Sc.Marco Pacuvio,,,,
0,,216102,,544,40.701111,17.663055,Carovigno - Via San Vito - Dist. Agip - Dir. Carovigno,,,,
0,,245701,,545,40.500983,17.635397,Oria - Via Frascata,,,,
0,,300202,,546,40.640485,17.925515,Brindisi - Via Prov. San Vito - Conad - Direzione S. Vito,,,,
0,,242001,,547,40.52828,17.578239,Francavilla F.na - Via S. Francesco n°305,,,,
0,,224501,,548,40.651943,17.818056,SS16 S.Vito Br - Casa Cantoniera - Dir. Brindisi,,,,
0,,245801,,549,40.496917,17.645127,Oria - Piazza Lorch - Villetta,,,,
0,,246701,,550,40.556853,17.715188,Latiano - Via D'Ippolito - Di fr. 163,,,,
0,,11091,,551,40.644592,17.926943,Brindisi - Via N. Brandi - Istituto Geometri,,,,
0,,266801,,552,40.42677,17.737575,Erchie - Via Stazione n°64 dir S. Pancrazio,,,,
0,,209802,,553,40.705629,17.50549,Ostuni - C.da Cervarolo - Fermata 2 - Direzione Ostuni,,,,
0,,225101,,554,40.654363,17.769312,SS16 S.Vito Br - Rist.Otium - Dir. Brindisi,,,,
0,,266505,,555,40.54825,17.721614,Latiano - Via della Repubblica n°25,,,,
0,,239501,,556,40.558332,17.500936,Villa Castelli - C.da Tagliavanti - Direzione Francavilla,,,,
0,,211901,,557,40.695886,17.587187,Ostuni - C.da Picoco - Direzione S. Michele,,,,
0,,125401,,558,40.552872,17.813635,Mesagne - Via San Donaci1,,,,
0,,11092,,559,40.644496,17.92518,Brindisi - Via N. Brandi - di fronte Istituto Geometri,,,,
0,,267801,,560,40.460883,17.736174,Torre S. Susanna - Via Prov. per Erchie n°63 - dir Torre,,,,
0,,267201,,561,40.436067,17.734592,Erchie - Via Roma - di fr. P.za Umberto - Dir. Torre,,,,
0,,215802,,562,40.71389,17.660833,Carovigno - Via Foggia - Fermata 1^ - n. 65 - Dir.  Carov.,,,1,
0,,204301,,563,40.776057,17.478262,Montalbano - Via Calatafimi n°147,,,,
0,,247102,,564,40.553066,17.724452,Latiano - Via della Libertà n°91 - Dir. Francavilla-Oria,,,,
0,,265102,,565,40.448829,17.925105,Sandonaci - Via Cellino2,,,,
0,,274301,,566,40.646243,17.89632,SS16 S.Vito Br -  Villa Gigante - Direzione Brindisi,,,,
0,,245301,,567,40.496301,17.641332,Oria - Via D. Bonifacio n°83,,,,
0,,720001,,568,40.633521,17.632068,San Michele S.no - Via Getsemani,,,,
0,,118202,,569,40.551704,17.814561,Mesagne - Via Antonucci - di fronte Scuole El.Falcone,,,,
0,,209602,,570,40.707644,17.51319,Ostuni - C.da Ciola - Direzione Ostuni,,,,
0,,202001,,571,40.737517,17.473745,Casalini - Via Brindisi n°140 - Direzione Brindisi,,,,
0,,300301,,572,40.627158,17.924193,Brindisi - Piazza Sapri,,,,
0,,26222,,573,40.494556,17.990856,San Pietro V.co - Circonv. ang. via De Gasperi dir. Brindisi,,,,
0,,120101,,574,40.557685,17.81711,Mesagne - Via Maia Materdona - Fermata 2^ - civ.132,,,,
0,,70601,,575,40.57984,17.839045,Mesagne - Centro Comm. Auchan Lato BR,,,,
0,,201002,,576,40.762634,17.422831,Cisternino - S. P. 9 - incrocio Caranna - dir. Cisternino,,,,
0,,119002,,577,40.5597,17.797835,Mesagne - Via Marconi-civ. 179,,,,
0,,264502,,578,40.475518,17.962172,Cellino S. Marco - Via Bari n°20,,,,
0,,224101,,579,40.654811,17.762488,SS16 S.Vito Br - Chiesa S. Antonio - Dir. Brind,,,,
0,,264001,,580,40.473036,17.960017,Cellino S. Marco - Via Mascagni - dir Tut./S. Pietro,,,,
0,,265701,,581,40.42213,17.840855,San Pancrazio S.no - Via Mesagne n°122 - Dir. Mesagne,,,,
0,,210801,,582,40.695225,17.462297,Ostuni - Ponte Ferroviario - Direzione Martina,,,,
0,,246801,,583,40.54992,17.713064,Latiano - Via Francavilla n°93 - dir. Mesagne,,,,
0,,267001,,584,40.443337,17.735364,Erchie - Via Pr. Erchie/Torre n°41,,,,
0,,115501,,585,40.62882,17.97373,Brindisi - Via Newton - PI.VI.COM.,,,,
0,,215902,,586,40.711666,17.659445,Carovigno - Via Foggia - Fermata 2^ -  Bar Jolly - Dir. Car.,,,1,
0,,215901,,587,40.713055,17.66,Carovigno - Via Foggia - Fermata 2^ - Di Fr. BarJolly-D.SSab,,,,
0,,217301,,588,40.645169,17.509227,Ceglie M.ca - Via Matteotti - Chiesa S. Lorenzo n°3,,,,
0,,243102,,589,40.531306,17.596259,Francavilla F.na - Via Abbadessa 1A - Dir. FF,,,,
0,,206702,,590,40.725555,17.582221,Ostuni - Via Fogazzaro - di fronte civico n. 26,,,,
0,,220101,,591,40.626082,17.633757,San Michele S.no - Via Duca d'Aosta  - n°114,,,,
0,,11102,,592,40.644338,17.923966,Brindisi - Via N. Brandi - di fronte Liceo Scientifico,,,,
0,,267702,,593,40.447494,17.735512,Erchie - Via Pr. Erchie/Torre n. 111 dir. Erchie,,,,
0,,212301,,594,40.663325,17.599764,Ostuni - Masseria Boccadoro - Direzione S. Michele,,,,
0,,212402,,595,40.658532,17.601203,Ostuni - C.da Musone - Direzione Ostuni,,,,
0,,211501,,596,40.705687,17.365831,Ostuni - S.P. 14 - Incrocio Cisternino - Direzione Martina,,,,
0,,115301,,597,40.63247,17.97796,Brindisi - Via Macaluso - Direzione Z.I.,,,,
0,,217101,,598,40.640553,17.5128,Ceglie M.ca - Viale A. Moro - Di Fronte n. 110,,,,
0,,209401,,599,40.708534,17.520811,Ostuni - C.da Fumarola - Direzione Martina,,,,
0,,261701,,600,40.488033,17.994303,San Pietro V.co - Via Mesagne n° 22,,,,
0,,267101,,601,40.432279,17.735931,Erchie - Via Prov. Erchie Stazione n.5 dir Torre,,,,
0,,204002,,602,40.811867,17.41493,Pezze di Greco - Corso Nazionale - Di fronte al n°255,,,,
0,,205567,,603,40.725555,17.582221,Ostuni - Via Fogazzaro - N. 26,,,,
0,,103202,,604,40.626946,17.927428,Brindisi - Viale S. G. Bosco - di fr. Telecom,,,,
0,,247002,,605,40.551142,17.725404,Latiano - Via Montanaro Di Fr. 80 - Dir. Francavilla-Oria,,,,
0,,103701,,606,40.625576,17.918698,Brindisi - Via Appia - Focolare - Ospedale,,,,
0,,212801,,607,40.7275,17.570833,Ostuni - Viale A. Moro - Capolinea,,,,
0,,726001,,608,40.559232,17.792092,Mesagne - Via Marconi ang. Via Gramsci,,,,
0,,267701,,609,40.447494,17.735512,Erchie - Via Pr. Erchie/Torre di fr. n°111 dir. Torre,,,,
0,,267901,,610,40.462938,17.73674,Torre S. Susanna - Via Galliano n. 29,,,,
0,,122002,,611,40.638747,17.927231,Brindisi - Via Prov. San Vito - Vigili Urbani,,,,
0,,217202,,612,40.643391,17.513813,Ceglie M.ca - Via Crispi n°65 - Villa Centopini,,,,
0,,268902,,613,40.468151,17.722981,Torre S. Susanna - S. P. 82 - Torre-Oria - Dir. Torre,,,,
0,,265001,,614,40.45013,17.927359,Sandonaci - Via Cellino n°96,,,,
0,,200501,,615,40.745535,17.42396,Cisternino - Via Fasano 120,,,,
0,,219601,,616,40.630406,17.631877,San Michele S.no - Piazza Marconi n. 10,,,,
0,,201802,,617,40.726404,17.501536,SP17 - Cisternino - Contrada Buongiorno - Dir. Cisternino,,,,
0,,114002,,618,40.632069,17.951717,Brindisi - Viale Arno-Difronte al civico 32,,,,
0,,267501,,619,40.439414,17.735064,Erchie - Via Principe di Napoli n°38,,,,
0,,215302,,620,40.702499,17.661388,Carovigno - Corso Umberto - Standa simply - Dir. Ostuni,,,,
0,,210501,,621,40.696243,17.482843,Ostuni - SP14 - Incrocio Villaggio degli Ulivi - Dir.Martina,,,,
0,,246503,,622,40.548625,17.713962,Latiano - Via Berlinguer (angolo Via Albanese),,,,
0,,216001,,623,40.736946,17.683889,Carovigno - Stazione FF.SS.,,,1,
0,,203302,,624,40.833174,17.367102,Fasano - Via Roma - Comando Polizia - Dir. Pezze,,,,
0,,209202,,625,40.715569,17.5609,Ostuni - C.da Assorbola - Direzione Ostuni,,,,
0,,274402,,626,40.647685,17.700806,San Vito dei N.nni - Cimitero - Direzione S. Michele,,,,
0,,260301,,627,40.482296,18.050314,Torchiarolo - Via Leopardi - Inc. Via Kennedy ,,,,
0,,208601,,628,40.72416,17.595684,Ostuni - C.da S. Caterina - Direzione Carovigno,,,,
0,,205802,,629,40.721668,17.576389,Ostuni - Via D. Cerignola - N.9,,,,
0,,204502,,630,40.780821,17.483855,Montalbano - Casa Cantoniera - Dir. Fasano,,,,
0,,201301,,631,40.772093,17.446208,Cisternino - S. P. 9 - Contrada Monte Pizzuto - dir. SS16,,,,
0,,215501,,632,40.708332,17.662777,Carovigno - Via S. Sabina di fr. civ. 171,,,1,
0,,103601,,633,40.627337,17.922081,Brindisi - Via Appia - Istituto Alberghiero,,,,
0,,220802,,634,40.629435,17.670397,San Vito dei N.nni - Masseria Cardellicchio - Dir. S. Michel,,,,
0,,11072,,635,40.631205,17.945842,Brindisi - Via Prov. per Lecce - di fr al civico 19 (AGIP),,,,
0,,115201,,636,40.63166,17.97526,Brindisi - Via Macaluso - Direzione Z.I.,,,,
0,,260602,,637,40.487897,18.00451,San Pietro V.co - Via Torchiarolo - dir San Pietro,,,,
0,,245101,,638,40.499787,17.638696,Oria - Via Francavilla n°53,,,,
0,,203101,,639,40.830927,17.363109,Fasano - Via Virgilio 45,,,,
0,,208701,,640,40.716483,17.618625,Ostuni - C.da Passaturo - Direzione Carovigno,,,,
0,,140301,,641,40.562422,17.810637,Mesagne - Via Brindisi 57 (M) dir. Mesagne,,,,
0,,240401,,642,40.539762,17.578731,Francavilla F.na - Ospedale Civile,,,,
0,,103201,,643,40.627121,17.927595,Brindisi - Viale S.G.Bosco - Telecom,,,,
0,,300601,,644,40.63021,17.975,Brindisi - Avioman,,,,
0,,211001,,645,40.695769,17.445271,Ostuni - C.da Geremia - Direzione Martina,,,,
0,,239301,,646,40.572288,17.479205,Villa Castelli - Via Prov. Francavilla -SP50,,,,
0,,114301,,647,40.629328,17.95987,Brindisi - Viale E.Fermi - Villaggio - Direzione Z.I.,,,,
0,,220102,,648,40.626061,17.633893,San Michele S.no - Via Duca d'Aosta - n°163,,,,
0,,273401,,649,40.523222,17.196897,Taranto - Portineria D,,,,
0,,201601,,650,40.74134,17.434397,SP17 - Via Ostuni - Cimitero Dir. Ostuni,,,,
0,,114801,,651,40.63822,17.97695,Brindisi - Viale E.Fermi - Off. Ciracì,,,,
0,,210201,,652,40.717008,17.471657,Ostuni - C.da Cavallerizza - Chiesa - Direzione Cister.,,,,
0,,220601,,653,40.61027,17.656767,San Michele S.no - Masseria Grattile - Direzione Francavilla,,,,
0,,218601,,654,40.645264,17.630208,SP581 -   S.Mich Cegl- Ristor. l'Ulivo-Mob.Tetesi - Dir.SMi,,,,
0,,245103,,655,40.503281,17.640439,Oria - Via Erodoto di Alicarnasso n°1,,,,
0,,206302,,656,40.726943,17.57728,Ostuni - Piazza Italia - Pessina,,,,
0,,243501,,657,40.531502,17.594804,Francavilla F.na - Via Abbedessa - Chiesa,,,,
0,,241901,,658,40.528278,17.578634,Francavilla F.na - Via S. Francesco n°152,,,,
0,,239302,,659,40.576796,17.475254,Villa Castelli - Via Prov. Francavilla - N. 7,,,,
0,,203201,,660,40.832718,17.36263,Fasano - Via dell'Artigianato 1,,,,
0,,101801,,661,40.625782,17.93069,Brindisi - Viale Togliatti n. 5 - Direzione Centro,,,,
0,,224202,,662,40.654088,17.774948,SS16 S.Vito Br - Rotatoria  per Serranova - Dir. SVito,,,,
0,,220902,,663,40.631324,17.678699,San Vito dei N.nni - Masseria Pigne - Direzione S. Michele,,,,
0,,216302,,664,40.67889,17.685556,SS16 S.Vito Car -  Carbrun - Direzione Carovigno,,,1,
0,,268201,,665,40.465436,17.741858,Torre S. Susanna - Via Galaso n. 76,,,,
0,,212602,,666,40.654554,17.604336,Ostuni - C.da Casamassima - Direzione Ostuni,,,,
0,,127001,,667,40.62469,17.99002,Brindisi - Polymer,,,,
0,,203601,,668,40.842862,17.375832,Fasano - S. P. 4 - Villa Schiavone - Dir. Savelletri,,,,
0,,261501,,669,40.486186,17.99647,San Pietro V.co - Piazza Regina Margherita - n° 34,,,,
0,,203801,,670,40.815323,17.407382,Pezze di Greco - Corso Nazionale - Di fronte al n°10,,,,
0,,261802,,671,40.490732,17.989597,San Pietro V.co - Via Mesagne n°163,,,,
0,,268701,,672,40.449836,17.926728,Sandonaci - Via Cellino n°129,,,,
0,,208802,,673,40.714291,17.625193,SS16 Car Ost -  C.da Polinisse - Direzione Ostuni,,,,
0,,268001,,674,40.463766,17.740752,Torre S. Susanna - Largo Colonna n. 10,,,,
0,,265204,,675,40.444768,17.921085,Sandonaci - Via  Foscolo incrocio Cimitero dir.S.Pancr.,,,,
0,,222101,,676,40.659842,17.704845,San Vito dei N.nni - Via Carovigno n. 52 - Dir. S. Vito,,,,
0,,256507,,677,40.54935,17.731118,Latiano - Via A.Moro-zona 167,,,,
0,,101802,,678,40.625496,17.929891,Brindisi - Viale Togliatti ang. V.Cattaneo dir. S.Elia,,,,
0,,219101,,679,40.628687,17.634425,San Michele S.no - Via Pisacane n°14,,,,
0,,200901,,680,40.757583,17.423921,Cisternino - S. P. 9 - Concessionaria Fiat - Dir. Caranna,,,,
0,,209001,,681,40.716461,17.618748,Ostuni - Villa Lucia - Direzione Carovigno,,,,
0,,218501,,682,40.646488,17.617641,SP581 - Contrada Palagogna - Direzione S. Michele,,,,
0,,273301,,683,40.500371,17.20143,Taranto - Portineria A,,,,
0,,247001,,684,40.551142,17.725404,Latiano - Via Montanaro 80 - Dir. Mesagne,,,,
0,,209301,,685,40.716016,17.561715,Ostuni - C.da S. Lucia - Direzione Martina,,,,
0,,217306,,686,40.642475,17.514862,Ceglie M.ca - Largo Don Minzoni,,,,
0,,220002,,687,40.630707,17.66413,SP581 - Ctd AjenI - Direzione S. Michele,,,,
0,,204602,,688,40.773524,17.499785,Montalbano - Contrada Fontevecchia - Direzione Fasano,,,,
0,,222401,,689,40.658316,17.701969,San Vito dei N.nni - Via Annunziata n°135,,,,
0,,242302,,690,40.529121,17.606107,Francavilla F.na - Via Latiano - Direzione Francavilla,,,,
0,,219901,,691,40.629731,17.660398,San Michele S.no - Ctd Cuengo - Direzione S. Vito,,,,
0,,126802,,692,40.63884,17.9548,Brindisi - Punto Franco - Montubi,,,,
0,,265502,,693,40.418338,17.838255,San Pancrazio S.no - Corso Umberto I  n° 180 - Dir. Sandon.,,,,
